iteration,best_train_avg_makespan
209,1093.38
210,1075.96
211,1109.16
212,1063
213,1081.94
214,1073.04
215,1103.16
216,1084.22
217,1083.48
218,1092.6
219,1063.04
220,1058.48
221,1070.1
222,1097.72
223,1056.22
224,1063.84
225,1066.38
226,1087.62
227,1099.92
228,1111.7
229,1069.56
230,1078.12
231,1121.26
232,1073.08
233,1087.64
234,1091.6
235,1104.9
236,1016.3
237,1080.48
238,1073.86
239,1063.12
240,1099.18
241,1070.04
242,1068.88
243,1093.24
244,1111.78
245,1102.38
246,1054.06
247,1069.44
248,1061.66
249,1093.64
250,1099.24
251,1042.72
252,1073.14
253,1120.36
254,1064.68
255,1114.2
256,1099.48
257,1089.18
258,1082.16
259,1100.02
260,1073.76
261,1079.8
262,1086.54
263,1108.22
264,1104.46
265,1098.98
266,1087.84
267,1063.84
268,1092
269,1127.2
270,1080.5
271,1076.82
272,1081.66
273,1058.48
274,1091.18
275,1084.8
276,1083.34
277,1092.92
278,1077.9
279,1074.2
280,1076.1
281,1071.64
282,1093.58
283,1057.24
284,1107.62
285,1086.46
286,1105.64
287,1085.16
288,1079.46
289,1072.52
290,1085.2
291,1059.44
292,1031.4
293,1091.9
294,1056.48
295,1076
296,1043.96
297,1097.46
298,1105.58
299,1071.36
300,1066.72
301,1089.42
302,1102.52
303,1114.9
304,1080.28
305,1110.54
306,1054.16
307,1086.92
308,1056.78
309,1045.66
310,1074.04
311,1065.66
312,1092.06
313,1052.22
314,1092.68
315,1095.84
316,1077.04
317,1078.16
318,1039.94
319,1055.7
320,1047.24
321,1100.7
322,1080.78
323,1107.88
324,1069.56
325,1079.36
326,1060.02
327,1054.4
328,1078.9
329,1058.94
330,1096.86
331,1077.22
332,1066.16
333,1071.72
334,1081.16
335,1043.28
336,1068.98
337,1055.4
338,1056.5
339,1080.88
340,1086.98
341,1118.32
342,1087.6
343,1057.6
344,1048.68
345,1088.4
346,1066.08
347,1068.46
348,1092.74
349,1065.74
350,1086.98
351,1026.68
352,1062.04
353,1100.34
354,1069.08
355,1121
356,1074.66
357,1067.04
358,1053.6
359,1022.98
360,1105.72
361,1045
362,1058.6
363,1070.06
364,1110.12
365,1093.56
366,1076.9
367,1081.26
368,1056.2
369,1066.14
370,1082.76
371,1093.74
372,1069.58
373,1041.46
374,1047.28
375,1084.4
376,1067.8
377,1069.28
378,1076.8
379,1053.8
380,1095.76
381,1123.26
382,1087.76
383,1086.06
384,1090.96
385,1056.58
386,1112.64
387,1087.42
388,1074.32
389,1047.3
390,1081.64
391,1075.9
392,1064.52
393,1073.28
394,1067.86
395,1112.8
396,1073.86
397,1076.54
398,1065.66
399,1065.38
400,1123.36
401,1074.16
402,1057.4
403,1036.46
404,1085.02
405,1091.88
406,1075.68
407,1072.08
408,1061.5
409,1089.46
410,1075.28
411,1069.94
412,1052.76
413,1078.58
414,1092.74
415,1054.56
416,1067.04
417,1069.1
418,1085.66
419,1031.24
420,1085.34
421,1077.26
422,1069.84
423,1074.46
424,1088.42
425,1098.52
426,1051.14
427,1065.78
428,1095.9
429,1080.64
430,1108.8
431,1028.7
432,1092.86
433,1061.98
434,1084.3
435,1063.4
436,1125.66
437,1104.84
438,1042.6
439,1043.9
440,1096.34
441,1082.72
442,1077.8
443,1050.94
444,1029.52
445,1049.64
446,1029.22
447,1085.62
448,1083.12
449,1045.76
450,1075.12
451,1034.12
452,1020.48
453,1078.68
454,1049.22
455,1044.9
456,1048.64
457,1080.88
458,1063.56
459,1034.16
460,1062.5
461,1031.36
462,1084.02
463,1071.06
464,1056.5
465,1017.96
466,1033.02
467,1056.64
468,1049
469,1073.74
470,1076.78
471,1096.12
472,1079.44
473,1051.3
474,1053.6
475,1010.26
476,1075.76
477,1066.18
478,1060.18
479,1065.46
480,1046.68
481,1094.66
482,1043.76
483,1081.6
484,1081.66
485,1097.74
486,1059.12
487,1049.22
488,1040.2
489,1029.1
490,1076.46
491,1075.72
492,1080.44
493,1110.1
494,1063.34
495,1082.36
496,1090.12
497,1095.42
498,1111.22
499,1113.88
500,1067.1
501,1070.48
502,1055.92
503,1092.66
504,1059.56
505,1048.44
506,1036
507,1042.98
508,1111.54
509,1094.24
510,1081.54
511,1030.56
512,1048.74
513,1058.56
514,1069.68
515,1088.94
516,1082.44
517,1013.86
518,1083.3
519,1063.28
520,1066.72
521,1071.2
522,1119.06
523,1048.78
524,1043.76
525,1061.44
526,1046.34
527,1109.32
528,1084.66
529,1053.8
530,1059.62
531,1093.04
532,1036.9
533,1080.24
534,1088.3
535,1079.4
536,1079.6
537,1057.58
538,1082.58
539,1042.86
540,1059.92
541,1061.14
542,1030.3
543,1051.14
544,1063.52
545,1070.58
546,1047.62
547,1080.26
548,1051.04
549,1058.92
550,1043.64
551,1067.42
552,1064.68
553,1095
554,1085
555,1036.64
556,1050.78
557,1063.92
558,1040.8
559,1049.82
560,1091.8
561,1053.66
562,1077.28
563,1060.24
564,1066.14
565,1060.38
566,1064.48
567,1074.34
568,1068.24
569,1058.24
570,1093.92
571,1077.22
572,1065.8
573,1105.64
574,1078.7
575,1053.72
576,1076.46
577,1048.88
578,1058.06
579,1097.06
580,1018.32
581,1060.2
582,1038.04
583,1095.32
584,1055.44
585,1075.94
586,1058.22
587,1099.54
588,1100.68
589,1037.08
590,1055.6
591,1052.46
592,1072.76
593,1035.26
594,1047.68
595,1060.62
596,1056.58
597,1076.72
598,1099.88
599,1063.12
600,1028.56
601,1091.82
602,1044.6
603,1083.22
604,1028.1
605,1047.9
606,1042.22
607,1056.94
608,1068.12
609,1065.82
610,1049.56
611,1093.24
612,1036.44
613,1071.38
614,1090
615,1008.32
616,1038.42
617,1075.7
618,1075.18
619,1042.32
620,1060.5
621,1056.34
622,1037.58
623,1092.84
624,1013.56
625,1071.38
626,1075.26
627,1000.08
628,1055.04
629,1056.06
630,1042.1
631,1070.86
632,1045.3
633,1050.06
634,1061.42
635,1040.66
636,1054.68
637,1035.38
638,1041.08
639,1058.16
640,1074.18
641,1032.44
642,1040.36
643,1064.84
644,1053.62
645,1091.8
646,1056.54
647,1068.4
648,1064.84
649,1076.16
650,1086.44
651,1057.6
652,1040.2
653,1039.1
654,1058.9
655,1065.88
656,1054.32
657,1064.56
658,1092.46
659,1067.38
660,1058.48
661,1068.62
662,1115.04
663,1058.82
664,1065.02
665,1075.74
666,1072.44
667,1051.64
668,1057.88
669,1019.06
670,1058.22
671,1077.82
672,1040.76
673,1031.44
674,1074.44
675,1118.84
676,1082.3
677,1075.3
678,1065.64
679,1085.96
680,1108.78
681,1034.68
682,1015.72
683,1053.56
684,1072.6
685,1092.1
686,1051.8
687,1056.28
688,1046.02
689,1040.24
690,1042.92
691,1029.42
692,1047.54
693,1063.82
694,1044.94
695,1042.34
696,1067.44
697,1039.6
698,1081.4
699,1074.48
700,1021.66
701,1031.22
702,1091.76
703,1060.28
704,1022.64
705,1053.78
706,1094.52
707,1111.54
708,1042.48
709,1093.82
710,1039.24
711,1033.56
712,1048.44
713,1051.94
714,1047.62
715,1044.84
716,1046.72
717,1065.22
718,1089.18
719,1066.02
720,1084.18
721,1046.32
722,1025.96
723,1020.82
724,1083.16
725,1075.08
726,1022.9
727,1101.56
728,1024.12
729,1045.92
730,1068.52
731,1065.14
732,1101.26
733,1066.96
734,1026.88
735,1054.3
736,1069.7
737,1072.6
738,1023.48
739,1061.88
740,1027.32
741,1071.9
742,1064.22
743,1081.94
744,1057.6
745,1084.72
746,1080.24
747,1053.3
748,1078.72
749,1010.62
750,1064.84
751,1075.06
752,1089.24
753,1061.66
754,1050.46
755,1062.56
756,1029.02
757,1025.72
758,1057.4
759,1067.12
760,983.34
761,1059.92
762,1043.08
763,1089.96
764,1069.08
765,1068.32
766,1062.2
767,1046.74
768,1073.12
769,1100.3
770,1019.42
771,1058.28
772,1030.94
773,1034.14
774,1050
775,1039.72
776,1047.76
777,1074.44
778,1070.5
779,1053.46
780,1087.52
781,1048.38
782,1042.26
783,1079.86
784,1038.54
785,1048.86
786,1061.36
787,1049.92
788,1027.74
789,1108.3
790,1090.28
791,1050.46
792,1051.6
793,1114.98
794,1022.2
795,1047.08
796,1070.2
797,1051.76
798,1054.14
799,1039.08
800,1063.2
801,1056.34
802,1073.88
803,1071.78
804,1074.92
805,1122.08
806,1066.94
807,1054.36
808,1050.6
809,1050.16
810,1039.96
811,1025.96
812,1065.08
813,1073.98
814,1066.88
815,1108.5
816,1018.48
817,1022.1
818,1042.52
819,1066.14
820,1058.42
821,1067.78
822,1062.24
823,1045.62
824,1040.12
825,1032.46
826,1060.9
827,1075.78
828,1065.88
829,1068.42
830,1047.76
831,1116.92
832,1046.82
833,1008.9
834,1039.98
835,1042.4
836,1067.92
837,1050.4
838,1045.36
839,1048.46
840,1066.72
841,1063.9
842,1070.94
843,1041.96
844,1062.58
845,1045.38
846,1068.34
847,1075.6
848,1058.54
849,1085.28
850,1060.66
851,1048.84
852,1046.56
853,1106.1
854,1070.7
855,1042.2
856,1092.82
857,1073.68
858,1014.92
859,1088.14
860,1083.36
861,1064.76
862,1047
863,1040.4
864,1064.94
865,1097.08
866,1065.28
867,1061.6
868,1014.64
869,1061.4
870,1083.02
871,1075.7
872,1078.42
873,1050.3
874,999.92
875,1043.38
876,1019.58
877,1033.12
878,1064.82
879,1026.84
880,1062.1
881,1055.64
882,1050.22
883,1041.3
884,1069.36
885,1050.48
886,1067.86
887,1054.3
888,1062.3
889,1070.68
890,1076.38
891,1077.36
892,1055.14
893,1027.6
894,1074.58
895,1062.72
896,1079.78
897,1074.76
898,1079.98
899,1068.18
900,1060
901,1049.88
902,1040.04
903,1072.86
904,1064.78
905,1044.92
906,1062.94
907,1021.24
908,1066.2
909,1050.06
910,1046.26
911,1090.66
912,1057.06
913,1057.18
914,1094.08
915,1047.24
916,1089.66
917,1061.18
918,1061.32
919,1070.92
920,1035.6
921,1051.9
922,1044.28
923,1038.86
924,1063.8
925,1009.32
926,1031.28
927,1098.62
928,1070.4
929,1032.22
930,1015.56
931,1067.32
932,1040.68
933,1062.32
934,1075.42
935,1057.44
936,1027.38
937,1052.2
938,1045.42
939,1062.86
940,1085.88
941,1063.32
942,1055.32
943,1053.94
944,1033.74
945,1073.02
946,1046.42
947,1080.48
948,1080.16
949,1046.06
950,1036.74
951,1026.5
952,1040.4
953,1063.16
954,1050.54
955,1030.96
956,1043.32
957,1070.7
958,1060.46
959,1039.5
960,1082.78
961,1072.88
962,1069.54
963,1062.6
964,1054.58
965,1039.42
966,1040.84
967,1085.18
968,1077.34
969,1087.78
970,1051.66
971,1059.24
972,1061.5
973,1041.44
974,1068.8
975,1031.78
976,1052.8
977,1102.7
978,1053.38
979,1101.44
980,1063.28
981,1060.48
982,1080.72
983,1057.8
984,1067.96
985,1052.42
986,1052.02
987,1062.6
988,1044.32
989,1076.42
990,1041.56
991,1009
992,1051.94
993,1064.3
994,1102.98
995,1029.3
996,1066.52
997,1003.3
998,1068.64
999,1074.62
1000,1058.34
1001,1048.02
1002,1058.56
1003,1063.38
1004,1090.78
1005,1044.38
1006,1058.08
1007,1075.92
1008,1048.6
1009,1080.34
1010,1032.44
1011,1064
1012,1044.44
1013,1027.36
1014,1042.84
1015,1034.36
1016,1058.9
1017,1064.74
1018,1089.24
1019,1071.1
1020,1039.78
1021,1087.02
1022,1026.42
1023,1048.48
1024,1041.56
1025,1053.78
1026,1055.78
1027,1041.38
1028,1065.76
1029,1040.06
1030,1071.14
1031,1053.68
1032,1037.02
1033,1039.12
1034,1032.96
1035,1057.5
1036,1054.76
1037,1059.32
1038,1012.9
1039,1089.46
1040,1099.68
1041,1086.68
1042,1073.06
1043,1081.48
1044,1016.72
1045,1058.78
1046,1096.08
1047,1008.3
1048,1067.66
1049,1043.04
1050,1083.72
1051,1030.68
1052,1017
1053,1067.6
1054,1088.6
1055,1043.18
1056,1020.92
1057,1054.64
1058,1067.52
1059,1036.02
1060,1062.62
1061,1014.22
1062,1045.38
1063,1086.7
1064,1010.44
1065,1065
1066,1029.76
1067,1058.84
1068,1065.92
1069,1025.72
1070,1029.8
1071,1070.8
1072,1040.12
1073,1061.04
1074,1056.84
1075,1040.14
1076,1033.06
1077,1022.28
1078,1046.64
1079,1052.84
1080,1016.98
1081,1080.34
1082,1085.68
1083,1071.68
1084,1034.64
1085,1091.62
1086,1085.36
1087,1079.94
1088,1031.08
1089,1055.8
1090,1058.42
1091,1064.74
1092,1075.12
1093,1062.54
1094,1040.78
1095,1098.3
1096,1076.1
1097,1089.88
1098,1082.12
1099,1051.48
1100,1060.12
1101,1081.44
1102,1036.2
1103,1080.26
1104,1049.12
1105,1052.98
1106,1013.94
1107,1093.1
1108,1070.74
1109,1044.36
1110,1066.8
1111,1041.94
1112,1056.68
1113,1068.44
1114,1054.68
1115,1063.46
1116,1039.82
1117,989.62
1118,1059.14
1119,1068.96
1120,991.26
1121,1064.9
1122,1072.24
1123,1066.84
1124,1061.62
1125,1063.98
1126,1056.68
1127,1032.08
1128,1073.76
1129,1018.52
1130,1010.92
1131,1068.1
1132,1038.22
1133,1016.9
1134,1026.76
1135,1042.48
1136,1045.64
1137,1060.24
1138,1039.08
1139,1048.4
1140,1042.66
1141,1025.64
1142,1034.44
1143,1018.82
1144,1067.3
1145,1023.16
1146,1069.94
1147,1001.46
1148,1056.96
1149,1034.1
1150,1055.58
1151,1022.54
1152,1070.72
1153,1085.36
1154,1001.5
1155,1056.58
1156,1048.08
1157,1030.86
1158,1043.76
1159,1049.88
1160,1036.1
1161,1069.6
1162,1033.98
1163,1072.24
1164,1042.36
1165,1055.98
1166,1052.32
1167,1092.94
1168,1023.6
1169,1039.92
1170,1060.78
1171,1061.32
1172,1019.28
1173,1010.28
1174,1031.04
1175,1063.98
1176,1069.48
1177,1057.62
1178,1040.7
1179,1024.42
1180,1036.8
1181,997.98
1182,1083.86
1183,1025.88
1184,1025.22
1185,1064.66
1186,1001.44
1187,1028.82
1188,1027.96
1189,1056.22
1190,1067.94
1191,1041.92
1192,1084.7
1193,1047.28
1194,1039.78
1195,1048.68
1196,1029.68
1197,997.56
1198,1060.82
1199,1065.46
1200,1092.94
1201,1073.06
1202,1087.82
1203,1068.9
1204,1064.66
1205,1078.64
1206,1074.52
1207,1077.9
1208,1069.2
1209,1056.56
1210,1011.32
1211,1055.36
1212,1033.8
1213,1032.56
1214,1060.98
1215,1021.5
1216,1087.48
1217,1006.84
1218,1020.84
1219,1061.2
1220,1082.84
1221,1048.7
1222,1036.2
1223,1058.54
1224,1037.32
1225,1026.32
1226,1025.68
1227,1032.48
1228,1032.48
1229,1082.42
1230,1041.1
1231,1048.1
1232,1041.68
1233,1044
1234,1068.88
1235,1025.64
1236,1037.96
1237,1036.12
1238,1018.86
1239,1049.96
1240,1045.96
1241,1079.44
1242,1062.62
1243,1050.58
1244,1032.44
1245,1080.8
1246,1062.64
1247,1026.68
1248,1058.12
1249,1061.3
1250,1077.02
1251,1043.68
1252,1046.94
1253,1041.72
1254,1033.86
1255,1056.36
1256,1067.02
1257,1054.8
1258,1042.68
1259,1033.08
1260,1060.74
1261,1086.64
1262,1023
1263,1060.16
1264,1021.44
1265,1065.12
1266,1051.78
1267,1034.34
1268,1076.34
1269,1043.96
1270,1067.38
1271,1049.02
1272,1066.68
1273,1020.62
1274,1061.08
1275,1050.7
1276,1063.36
1277,1047.84
1278,1028.08
1279,1072.02
1280,1065.98
1281,1005.6
1282,1035.18
1283,1074.48
1284,1058.6
1285,1062.26
1286,1027.72
1287,1022.12
1288,1105.48
1289,1075.32
1290,1048.22
1291,1006.84
1292,1048.9
1293,1051.02
1294,1037.62
1295,1013.3
1296,1039.98
1297,1098.34
1298,1066.62
1299,1071.58
1300,1097.88
1301,1040.7
1302,1042.14
1303,1025.08
1304,1028.92
1305,1037.7
1306,1065.64
1307,1037
1308,1041.3
1309,1047.98
1310,1051.08
1311,1033.08
1312,1047.06
1313,1054.94
1314,1037.06
1315,1049.12
1316,989.18
1317,1092.08
1318,1015.38
1319,1064.58
1320,1097.9
1321,998.44
1322,1043.84
1323,1031.78
1324,1057.86
1325,1067.62
1326,1008.16
1327,1049.86
1328,1038.08
1329,1045.34
1330,1036.22
1331,1057.48
1332,1053.9
1333,1036.14
1334,1093.18
1335,1054.48
1336,1050.22
1337,1053.9
1338,1012.08
1339,1098.64
1340,1025.84
1341,1060.34
1342,1083.94
1343,1081.68
1344,1055.4
1345,1060.5
1346,1056.54
1347,1016.56
1348,1049.46
1349,1043.82
1350,1047.6
1351,1032.28
1352,1079.2
1353,1002.04
1354,1045.52
1355,1064.7
1356,1068.26
1357,1082.62
1358,1063.26
1359,1029.18
1360,1074.3
1361,1041.84
1362,1037.2
1363,1018.76
1364,1051.22
1365,1049.2
1366,1064.12
1367,1025.16
1368,1064.66
1369,1082.46
1370,1016.02
1371,1073.32
1372,1044.2
1373,1039.84
1374,1057.82
1375,1065.5
1376,1048.12
1377,1053.08
1378,1089.28
1379,1103.84
1380,1026.1
1381,1037.58
1382,1083.58
1383,1027.54
1384,1028.3
1385,1002.1
1386,1042.42
1387,1065.02
1388,1108.06
1389,1013.24
1390,1034.48
1391,1066.4
1392,1055.5
1393,1012.5
1394,1035.6
1395,1033.82
1396,1040.82
1397,1057.8
1398,1063.48
1399,1050.98
1400,1076.72
1401,1071.02
1402,1047.7
1403,1027.3
1404,1044.74
1405,1082.84
1406,1087.62
1407,1008
1408,1043.1
1409,1043.46
1410,1059.02
1411,1058.2
1412,1017.92
1413,1064.08
1414,1073.04
1415,1024.6
1416,1054.84
1417,1052.68
1418,1047.64
1419,1013.38
1420,1080.72
1421,1071.54
1422,1083.44
1423,1060.96
1424,1042.86
1425,1051.7
1426,1029.24
1427,1013.68
1428,1009.3
1429,1019.06
1430,1054.58
1431,1009.04
1432,1074.64
1433,1054.86
1434,1056.78
1435,1072.86
1436,1052.02
1437,1050.96
1438,1029.88
1439,1026.48
1440,1033.2
1441,1023.98
1442,1023.72
1443,1043
1444,1050.52
1445,1045.86
1446,1051.98
1447,1017.86
1448,1052.6
1449,1033.96
1450,1071.16
1451,1066.2
1452,1096.48
1453,1024.38
1454,1013.8
1455,1071.5
1456,1033.8
1457,1020.68
1458,1061.7
1459,1054.28
1460,1038.58
1461,1022.68
1462,1059.7
1463,1063.5
1464,1023.56
1465,1068.22
1466,1031.54
1467,1040.26
1468,1022.6
1469,1052.82
1470,1089.66
1471,1064.48
1472,1060.16
1473,993.22
1474,1051.96
1475,1059
1476,1055.2
1477,1065.04
1478,1034.54
1479,1030.24
1480,1068.54
1481,1062.52
1482,1056.86
1483,1052.2
1484,1056.54
1485,1039.78
1486,1058.36
1487,1028.7
1488,1035.14
1489,1081.72
1490,1046.62
1491,1076.12
1492,1057.72
1493,1049.44
1494,1053.6
1495,1000.32
1496,1036.2
1497,1035.62
1498,1052.2
1499,1041.18
1500,1006.04
1501,1056.78
1502,1072.48
1503,1066.16
1504,1020.22
1505,1088.64
1506,1015.8
1507,1039.4
1508,1035.56
1509,1101.16
1510,1066.32
1511,1040.16
1512,1081.02
1513,1019.64
1514,1016.26
1515,1088.54
1516,1035.38
1517,1049.4
1518,1028.12
1519,1050.88
1520,1047.94
1521,1054.38
1522,1008.34
1523,1036.38
1524,1023.9
1525,1056.26
1526,1093.28
1527,1022.34
1528,1031.62
1529,1076.76
1530,1037.4
1531,1039.9
1532,1085.54
1533,1007.3
1534,1049.5
1535,1041.16
1536,1089.64
1537,1050.86
1538,1003.02
1539,1032.12
1540,1009.62
1541,1060.02
1542,1070.92
1543,1070.9
1544,1041.18
1545,1019.88
1546,1058.72
1547,1028.62
1548,1066.92
1549,1023.88
1550,1100.92
1551,1064.46
1552,1028.54
1553,1045.18
1554,1061.56
1555,1006.96
1556,1009.12
1557,1042.06
1558,1038.56
1559,1057.74
1560,1061.26
1561,1058.4
1562,1034.14
1563,1029.36
1564,1055.1
1565,1058.88
1566,1026.4
1567,1053.3
1568,1070.84
1569,1031.5
1570,1026.82
1571,1057.68
1572,1053.7
1573,1044.84
1574,1041.62
1575,998.84
1576,1070.92
1577,1030.2
1578,1084.9
1579,1091.88
1580,1065.58
1581,1052.36
1582,1037.74
1583,1047.6
1584,1056.64
1585,1044.84
1586,1049.78
1587,1031.18
1588,1026.86
1589,1041.44
1590,1028.78
1591,1065.64
1592,1039.82
1593,1082.52
1594,1037.34
1595,1055.48
1596,1038.6
1597,1050.78
1598,1048.2
1599,1048.14
1600,1034.74
1601,1090.34
1602,1008.58
1603,1059.04
1604,1047.64
1605,1035.66
1606,1022
1607,1038.14
1608,1022.42
1609,1070.86
1610,1080.1
1611,1067.7
1612,1017.1
1613,1087.96
1614,1043.64
1615,1060.94
1616,1070.36
1617,1021.88
1618,1061.46
1619,1059.02
1620,1012.66
1621,1053.62
1622,1055.46
1623,1043.84
1624,1031.94
1625,1031.42
1626,1042.8
1627,1027.38
1628,1014.8
1629,1019.18
1630,1036.42
1631,1035.2
1632,1065.38
1633,1045.28
1634,1017.64
1635,1035.94
1636,1042.02
1637,1018.3
1638,1044.68
1639,1056.36
1640,1043.26
1641,1045.74
1642,1060.04
1643,1065
1644,1088.94
1645,1074.14
1646,1048.68
1647,1042.98
1648,1039.44
1649,1059.72
1650,1076.72
1651,1082.64
1652,1055.04
1653,1055.64
1654,1050.54
1655,1043.22
1656,1043.58
1657,1028.88
1658,1046.02
1659,1050.9
1660,1060.42
1661,1042.24
1662,1054.72
1663,996.34
1664,1017.82
1665,1050.72
1666,1070.4
1667,1072.92
1668,1024.7
1669,1032.26
1670,1029.28
1671,1071.16
1672,1083.58
1673,1070.06
1674,1077.26
1675,1044.88
1676,1034.26
1677,1027.32
1678,1015.92
1679,1038.62
1680,1057.32
1681,1014.78
1682,1037.32
1683,1071.94
1684,1050.18
1685,1076.4
1686,1061.76
1687,1070.36
1688,1046.16
1689,1046.98
1690,1029.1
1691,1060.28
1692,1054.42
1693,1038.2
1694,1062.7
1695,1021.62
1696,1018.1
1697,1027.28
1698,1046.26
1699,1053.76
1700,1053.9
1701,1070.46
1702,1005.62
1703,1066.44
1704,1016.98
1705,1056.78
1706,1049.28
1707,1060.58
1708,1046.32
1709,1014.44
1710,1036.4
1711,1018.08
1712,1053.7
1713,1027.46
1714,1095.18
1715,1061.46
1716,1016.88
1717,1028.84
1718,1025.22
1719,1081.08
1720,1036.38
1721,1019.52
1722,1039.2
1723,1065.14
1724,1047.84
1725,1033.72
1726,1030.96
1727,1067.92
1728,1049.98
1729,1040.7
1730,1083.86
1731,1069.42
1732,1047.34
1733,1082.1
1734,1030.68
1735,1030.3
1736,1041.04
1737,1045.52
1738,1046.24
1739,1010.3
1740,1070.32
1741,1025.96
1742,1048.06
1743,1072.72
1744,1097.12
1745,1041.06
1746,1049.18
1747,1063.6
1748,1024.24
1749,1007.22
1750,1022.88
1751,1030.12
1752,1030.72
1753,1063.6
1754,1040.62
1755,1055.96
1756,1056.44
1757,1038.12
1758,1038.08
1759,1036.1
1760,1012.94
1761,1063.24
1762,1029.5
1763,1009.44
1764,1079.86
1765,1050.46
1766,1022.86
1767,1036.3
1768,1027.52
1769,1024.42
1770,1049.1
1771,1029.4
1772,1047.86
1773,1047.6
1774,1027.38
1775,1033.88
1776,1032.46
1777,1051.74
1778,1073.76
1779,1041.18
1780,1027.82
1781,1050.2
1782,1073.26
1783,1092.62
1784,1065.64
1785,1043.84
1786,1071.34
1787,1034.8
1788,1062.56
1789,1065.62
1790,1067.92
1791,1033.38
1792,1044.78
1793,1074.94
1794,1028.86
1795,1077.26
1796,1063.6
1797,1057.02
1798,1059.6
1799,1082.18
1800,1016.24
1801,1027.56
1802,1018.1
1803,1010.8
1804,1045.26
1805,1037.56
1806,1039.82
1807,1013.98
1808,1033.94
1809,1028.5
1810,1017.82
1811,1051.32
1812,1057.18
1813,1063.24
1814,1072.18
1815,1053.54
1816,1070.34
1817,1057.7
1818,1042.38
1819,1067.82
1820,1053.28
1821,1075.26
1822,1020.96
1823,1049.6
1824,1073.32
1825,1052.82
1826,1030.72
1827,1055.52
1828,1069.28
1829,1042.44
1830,1063.36
1831,993.74
1832,1062.06
1833,1018.08
1834,1061.62
1835,1053.6
1836,1014.54
1837,1029.44
1838,1051.46
1839,1041.16
1840,1019.84
1841,1086.58
1842,1022.8
1843,1066.16
1844,1041.1
1845,1021.84
1846,1072.94
1847,1035.6
1848,1064.64
1849,1035.36
1850,1037.88
1851,1044.7
1852,1037.18
1853,1045.4
1854,1029.6
1855,1028.78
1856,1040.56
1857,1050.42
1858,1049.42
1859,1066.54
1860,1046.96
1861,1027.2
1862,1034.14
1863,1076.24
1864,1061.32
1865,1040.64
1866,1029.38
1867,1041.32
1868,1054.28
1869,1035.34
1870,1052.6
1871,1061.32
1872,1020.58
1873,997
1874,1072.3
1875,1083.58
1876,1051.88
1877,1073.06
1878,1026.26
